year,Base case cost,Modeled transmission and interties
2021,472723.532622,
2022,490713.947478,
2023,505851.627684,
2024,518632.570307,
2025,532860.171045,
2026,550195.268563,
2027,568027.86617,
2028,582187.830944,
2029,599587.558383,
2030,612415.094671,
2031,630900.003573,
2032,649978.605936,
2033,670028.160134,
2034,691059.187318,
2035,706988.2083,
2036,729293.797645,
2037,747934.269265,
2038,768966.79947,
2039,789945.972415,
2040,814652.638475,
