year,Base case diesel consumed,Modeled non-residential ashp
2017,1846.93208893,-2168.1376656
2018,1846.93208893,-2168.1376656
2019,1846.93208893,-2168.1376656
2020,1846.93208893,-2168.1376656
2021,1846.93208893,-2168.1376656
2022,1846.93208893,-2168.1376656
2023,1846.93208893,-2168.1376656
2024,1846.93208893,-2168.1376656
2025,1846.93208893,-2168.1376656
2026,1846.93208893,-2168.1376656
2027,1846.93208893,-2168.1376656
2028,1846.93208893,-2168.1376656
2029,1846.93208893,-2168.1376656
2030,1846.93208893,-2168.1376656
2031,1846.93208893,-2168.1376656
