year,Base case cost,Modeled residential energy efficiency
2017,111679.288866,109617.953385
2018,116944.550593,114508.154184
2019,124114.268688,121196.344716
2020,127475.074046,124293.843847
2021,129715.610951,126336.441265
2022,131283.986784,127746.735655
2023,132516.282082,128841.667035
2024,133412.496844,129621.197528
2025,134532.765296,130613.588146
2026,135877.087439,131818.802776
2027,156777.234913,152594.046775
2028,157940.66301,153640.373742
2029,159362.630683,154933.907262
2030,160267.519202,155737.199233
2031,161818.756663,157156.340455
