year,Base case cost,Modeled non-residential energy efficiency
2017,177323.272984,212639.707344
2018,190688.890147,225251.629552
2019,208955.233603,242487.923236
2020,217865.645045,250895.871374
2021,224102.933055,256781.435071
2022,228558.138776,260985.40914
2023,232122.303353,264348.588395
2024,234795.426785,266870.972837
2025,237914.07079,269813.754685
2026,241923.755939,273597.331348
2027,245042.399944,276540.113196
2028,247715.523376,279062.497637
2029,251725.208525,282846.0743
2030,253952.811386,284948.061334
2031,257962.496535,288731.637997
