year,Base case cost,Modeled transmission and interties
2021,640896.828764,
2022,659516.833385,
2023,675290.668443,
2024,688409.693424,
2025,701855.725121,
2026,717615.026547,
2027,728767.974114,
2028,737851.493996,
2029,750035.521997,
2030,753244.224931,
2031,766816.21477,
2032,781831.071278,
2033,795462.810492,
2034,808231.413462,
2035,815775.98322,
2036,827515.928026,
2037,833082.30901,
2038,844244.13824,
2039,852978.043534,
2040,866827.787226,
