year,Base case cost,Modeled residential energy efficiency
2017,884375.047915,818341.780277
2018,938034.563405,863613.866858
2019,1020656.18978,935212.015234
2020,1054780.17128,964063.898564
2021,1090808.77303,996497.887929
2022,1108068.33538,1011121.40119
2023,1133724.25512,1034860.19432
2024,1156457.60527,1056155.69952
2025,1167692.41788,1065713.02635
2026,1197258.7652,1092882.96541
2027,1208619.3052,1102566.01962
2028,1219979.84519,1112249.07384
2029,1232963.31948,1123315.42151
2030,1227076.42743,1116230.32533
2031,1241521.18651,1128518.31698
2032,1271913.74232,1156514.46453
2033,1286520.15088,1168964.10566
2034,1302749.49373,1182797.04025
2035,1297695.24959,1176304.95115
2036,1313744.9819,1189958.2752
