year,Base case cost,Modeled residential energy efficiency
2017,194650.84749,183094.815653
2018,198884.400431,184638.733086
2019,215568.144572,197636.68042
2020,214591.173967,194767.003346
2021,219770.326083,198750.761903
2022,214117.03563,192101.310151
2023,216590.715723,193977.293464
2024,208863.353338,185652.234299
2025,211221.137466,187412.321647
2026,203893.383239,179287.638382
2027,206508.919429,181205.861662
2028,198028.233271,172127.478725
2029,189650.771222,163052.703766
2030,191325.851416,164229.70331
2031,182897.085523,155004.008377
2032,185422.68588,156732.679695
2033,176826.720177,147240.168823
2034,179494.176632,149011.080108
2035,169545.474918,138464.681614
2036,172039.087425,140061.748952
