year,Base case diesel consumed,Modeled biomass for heat (pellet)
2017,7124.0,5081.99237475
2018,7124.0,5081.99237475
2019,7124.0,5081.99237475
2020,7124.0,5081.99237475
2021,7124.0,5081.99237475
2022,7124.0,5081.99237475
2023,7124.0,5081.99237475
2024,7124.0,5081.99237475
2025,7124.0,5081.99237475
2026,7124.0,5081.99237475
2027,7124.0,5081.99237475
2028,7124.0,5081.99237475
2029,7124.0,5081.99237475
2030,7124.0,5081.99237475
2031,7124.0,5081.99237475
2032,,
2033,,
2034,,
2035,,
2036,,
