year,Base case cost,Modeled diesel efficiency
2019,744241.844877,957063.514012
2020,786420.147241,988833.674838
2021,820544.133242,1013435.80204
2022,847117.318784,1031324.02641
2023,869898.084496,1045911.53146
2024,886991.309103,1055472.03524
2025,905863.6073,1066790.00661
2026,928233.404132,1081424.36609
2027,945498.541854,1091551.7627
2028,960189.336223,1099469.35117
2029,982330.908296,1114287.8199
2030,997354.568965,1122759.91839
2031,1016235.57267,1134860.2342
2032,1036032.59632,1147911.98835
2033,1055836.07871,1161085.52501
2034,1077659.02183,1176208.12968
2035,1093620.67033,1186112.82593
2036,1117500.77633,1203324.07065
2037,1130169.31788,1210448.40444
2038,1147152.12998,1221597.75224
