year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,28046.97,256874.32,68195.73,46568.2,307138.68,107746.05
2018,30053.69,275448.64,72516.39,48358.93,319185.14,111972.02
2019,32691.86,299827.43,74366.52,50719.27,334996.12,112998.66
2020,33934.15,311436.38,76934.97,51821.8,342525.15,115538.3
2021,34730.34,318982.2,74565.99,52521.25,347419.03,112501.51
2022,35395.87,325367.12,75906.06,53100.93,351560.0,113842.44
2023,35804.62,329430.25,72601.6,53447.24,354195.16,109916.77
2024,36089.04,332332.49,73177.73,53683.21,356077.42,110500.89
2025,36501.46,336395.62,69747.91,54036.07,358712.58,106478.71
2026,37042.51,341619.65,70725.57,54506.89,362100.65,107484.41
2027,37455.73,345682.78,67143.99,54861.83,364735.81,103345.41
2028,37741.87,348585.02,67654.14,55101.87,366618.07,103878.74
2029,38230.64,353228.6,64042.63,55533.33,369629.69,99744.82
2030,38527.04,356130.84,64519.8,55789.39,371511.95,100252.75
2031,39007.83,360774.42,65283.26,56209.26,374523.56,101065.43
2032,,,61569.24,,,96880.72
2033,,,62279.92,,,97652.77
2034,,,58394.36,,,93336.0
2035,,,58887.78,,,93884.56
2036,,,59627.91,,,94707.4
