year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,0.0,242113.15,206773.89,0.0,173862.91,129939.78
2018,0.0,261129.46,215664.36,0.0,182980.02,136753.62
2019,0.0,287341.12,237618.06,0.0,195546.83,150205.27
2020,0.0,299676.02,243630.26,0.0,201460.63,154747.83
2021,0.0,308413.24,247888.91,0.0,205649.57,157965.48
2022,0.0,315094.65,251145.52,0.0,208852.88,160426.03
2023,0.0,319206.28,253149.58,0.0,210824.14,161940.22
2024,0.0,322803.96,254903.14,0.0,212549.0,163265.13
2025,0.0,327429.55,257157.72,0.0,214766.67,164968.59
2026,0.0,332569.09,259662.8,0.0,217230.75,166861.33
2027,0.0,337194.68,272608.52,0.0,219448.43,173120.59
2028,0.0,340792.36,274433.66,0.0,221173.28,174481.32
2029,0.0,345931.9,277041.0,0.0,223637.37,176425.2
2030,0.0,349015.63,278605.4,0.0,225115.81,177591.54
2031,0.0,354155.17,281212.74,0.0,227579.9,179535.43
2032,0.0,359808.66,284080.81,0.0,230290.39,181673.7
2033,0.0,365462.16,286948.88,0.0,233000.88,183811.98
2034,0.0,371115.66,289816.95,0.0,235711.37,185950.26
2035,0.0,374713.34,291642.09,0.0,237436.22,187310.98
2036,0.0,380880.79,294770.89,0.0,240393.12,189643.65
2037,0.0,383964.51,296335.3,0.0,241871.57,190809.98
2038,0.0,390131.96,299464.1,0.0,244828.47,193142.65
2039,0.0,394757.55,301810.71,0.0,247046.14,194892.15
2040,0.0,400925.0,304939.51,0.0,250003.04,197224.81
