year,Base case cost,Modeled residential energy efficiency
2017,2029532.26994,1899065.60647
2018,2141337.30653,1984830.86401
2019,2302471.20704,2112987.45621
2020,2383166.42392,2175492.29759
2021,2431105.14264,2209413.26275
2022,2467764.16284,2234202.92021
2023,2504134.14454,2260848.94845
2024,2526792.73645,2274410.20096
2025,2549451.32836,2288089.92968
2026,2591932.33493,2320191.88896
2027,2628971.88196,2347975.96535
2028,2660495.57332,2371365.11463
2029,2689190.79394,2390517.66309
2030,2718130.14847,2412040.75147
2031,2761689.89918,2445760.52522
2032,2793527.42774,2467858.43003
2033,2834589.63713,2499784.31138
2034,2869470.27877,2524613.74027
2035,2889817.31972,2537529.50218
2036,2934282.22357,2572633.2197
