year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,60564.44,1623433.91,1292794.16,74847.76,791941.37,736738.11
2018,64961.84,1741057.17,1361714.61,79224.31,838039.26,779622.7
2019,70899.91,1899848.57,1461590.8,85135.23,900271.41,840880.4
2020,73657.11,1973363.1,1511904.35,87888.31,929082.6,871262.07
2021,75532.72,2023352.99,1541470.73,89761.69,948674.2,889634.41
2022,76967.87,2061580.55,1564080.31,91195.94,963656.01,903683.85
2023,77958.94,2088045.78,1587084.68,92183.68,974028.04,917049.47
2024,78846.0,2111570.43,1601063.02,93074.21,983247.62,925729.72
2025,79732.34,2135095.08,1615041.35,93963.19,992467.2,934409.97
2026,80957.4,2167441.48,1641831.67,95198.44,1005144.12,950100.66
2027,81966.55,2193906.71,1665273.1,96222.9,1015516.14,963698.79
2028,82751.3,2214490.78,1685317.06,97019.32,1023583.27,975178.52
2029,83864.07,2243896.6,1703032.79,98140.0,1035107.75,986158.0
2030,84539.28,2261540.09,1721491.33,98827.72,1042022.43,996638.81
2031,85765.47,2293886.48,1748985.81,100064.57,1054699.35,1012704.09
2032,86987.36,2326232.88,1768651.17,101292.61,1067376.27,1024876.25
2033,88099.54,2355638.69,1794616.88,102411.67,1078900.75,1039972.76
2034,89431.15,2390925.67,1816167.13,103748.38,1092730.11,1053303.14
2035,90211.93,2411509.74,1828738.12,104536.14,1100797.24,1061079.2
2036,91431.12,2443856.14,1856823.42,105758.38,1113474.17,1077458.8
2037,92206.75,2464440.21,1869451.06,106535.69,1121541.3,1085265.0
2038,93533.26,2499727.18,1891098.44,107861.87,1135370.66,1098647.05
2039,94528.76,2526192.42,1907333.97,108857.73,1145742.69,1108683.6
2040,95850.27,2561479.39,1928981.35,110173.84,1159572.06,1122065.65
