year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,13293.97,566680.75,512674.96,7240.23,890948.55,213062.67
2018,14439.54,619759.88,543229.44,7260.7,899633.22,213591.77
2019,15987.64,692497.95,585977.13,7289.91,911534.42,214849.12
2020,16718.88,729849.93,605144.32,7281.69,917645.85,214710.83
2021,17127.31,753440.65,615117.63,7256.4,921505.71,214028.57
2022,17422.77,773099.59,622345.37,7218.99,924722.25,213184.71
2023,17516.74,784894.95,624422.99,7163.78,926652.17,212035.38
2024,17611.68,796690.31,620917.02,7110.74,928582.1,209281.84
2025,17669.06,808485.68,622674.92,7044.44,930512.02,208115.91
2026,17828.03,824212.83,626688.15,6991.47,933085.26,207086.12
2027,17916.18,837974.08,623670.4,6927.33,935336.84,204367.44
2028,17985.14,849769.45,624948.71,6871.62,937266.76,203176.61
2029,18088.77,863530.7,621430.06,6817.42,939518.34,200431.92
2030,18025.58,873360.17,621250.33,6728.64,941126.62,199155.87
2031,18088.64,889087.32,618358.44,6650.88,943699.85,196453.24
2032,18229.71,904814.47,621167.39,6604.2,946273.08,195360.91
2033,18418.98,922507.51,624890.85,6564.81,949167.97,194325.58
2034,18555.58,940200.56,622188.78,6508.83,952062.86,191642.32
2035,18582.61,951995.92,622273.46,6450.6,953992.79,190389.51
2036,18696.72,969688.96,625357.48,6391.13,956887.67,189320.98
2037,18652.65,979518.43,617675.81,6322.69,958495.95,186341.11
2038,18763.92,997211.48,620322.88,6266.42,961390.83,185249.88
2039,18830.85,1010972.73,620778.55,6217.7,963642.41,184025.85
2040,19020.79,1030631.67,624052.38,6181.18,966858.96,182976.68
