year,Base case cost,Modeled residential energy efficiency
2017,143617.153068,151296.045948
2018,154181.901199,160837.261682
2019,168972.548582,174194.96371
2020,175613.247407,180192.299315
2021,180442.846553,184553.997936
2022,184065.045912,187825.271902
2023,186479.845485,190006.121213
2024,188592.795111,191914.36436
2025,191007.594684,194095.21367
2026,193724.244203,196548.669145
2027,196440.893723,199002.12462
2028,188452.842369,190838.610569
2029,191318.745179,193412.075551
2030,192751.696583,194698.808042
2031,195617.599393,197272.273025
2032,198483.502203,199845.738007
2033,201349.405013,202419.202989
2034,193848.205797,194596.322163
2035,195747.520105,196290.929991
2036,198460.826259,198711.798317
