year,Base case diesel consumed,Modeled non-residential ashp
2017,13774.1932999,4737.64911647
2018,13774.1932999,4737.64911647
2019,13774.1932999,4737.64911647
2020,13774.1932999,4737.64911647
2021,13774.1932999,4737.64911647
2022,13774.1932999,4737.64911647
2023,13774.1932999,4737.64911647
2024,13774.1932999,4737.64911647
2025,13774.1932999,4737.64911647
2026,13774.1932999,4737.64911647
2027,13774.1932999,4737.64911647
2028,12947.8920549,3911.3478714
2029,12947.8920549,3911.3478714
2030,12947.8920549,3911.3478714
2031,12947.8920549,3911.3478714
