year,annotation,Electricity price ($/kwh)
2002,,0.42
2003,,0.42
2004,,0.42
2005,,0.42
2006,,0.46
2007,,0.52
2008,,0.52
2009,,0.65
2010,,0.74
2011,,0.76
2012,,0.84
2013,,0.84
2016,start of forecast,0.52
2017,,0.56
2018,,0.6
2019,,0.65
2020,,0.67
2021,,0.69
2022,,0.7
2023,,0.71
2024,,0.72
2025,,0.72
2026,,0.73
2027,,0.74
2028,,0.75
2029,,0.76
2030,,0.76
2031,,0.77
2032,,0.78
2033,,0.79
2034,,0.81
2035,,0.81
2036,,0.82
2037,,0.83
2038,,0.84
2039,,0.85
2040,,0.86
