year,Base case cost,Modeled residential energy efficiency
2017,299179.721815,297628.583838
2018,309595.734093,307710.088659
2019,323389.912516,321081.864822
2020,329864.730959,327329.08237
2021,334368.952485,331659.108249
2022,337747.118629,334894.132286
2023,339999.229392,337034.124189
2024,341688.312464,338627.201598
2025,343940.423227,340769.630091
2026,346755.56168,343461.381455
2027,349007.672443,345606.133666
2028,350978.269361,347477.933432
2029,353511.893969,349898.975329
2030,368550.511847,364855.840644
2031,371495.86671,367683.285974
