year,Base case diesel consumed,Modeled non-residential ashp
2017,30341.8101828,21239.267128
2018,30341.8101828,21239.267128
2019,30341.8101828,21239.267128
2020,30341.8101828,21239.267128
2021,30341.8101828,21239.267128
2022,30341.8101828,21239.267128
2023,30341.8101828,21239.267128
2024,30341.8101828,21239.267128
2025,30341.8101828,21239.267128
2026,30341.8101828,21239.267128
2027,30341.8101828,21239.267128
2028,30341.8101828,21239.267128
2029,30341.8101828,21239.267128
2030,30341.8101828,21239.267128
2031,30341.8101828,21239.267128
