year,Base case cost,Modeled transmission and interties
2021,109352.359813,
2022,112798.337538,
2023,114823.97314,
2024,116882.570268,
2025,119398.633424,
2026,122372.162609,
2027,124888.225766,
2028,127175.555908,
2029,129353.014297,
2030,131174.887738,
2031,134135.432079,
2032,137323.7106,
2033,140511.989122,
2034,143928.001823,
2035,145977.609444,
2036,149393.622146,
2037,150779.005074,
2038,154406.77061,
2039,156900.859416,
2040,160755.360297,
