year,population
2003,62.0
2004,56.0
2005,59.0
2006,63.0
2007,45.0
2008,38.0
2009,40.0
2010,35.0
2011,36.0
2012,38.0
2013,39.0
2014,39.0
2015,39.0
2016,39.0
2017,39.0
2018,38.0
2019,38.0
2020,37.0
2021,37.0
2022,36.0
2023,35.0
2024,34.0
2025,34.0
2026,33.0
2027,32.0
2028,31.0
2029,30.0
2030,29.0
2031,28.0
2032,28.0
2033,27.0
2034,26.0
2035,25.0
2036,25.0
2037,24.0
2038,23.0
2039,23.0
2040,22.0
