year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,17190.41,113087.5,249470.59,28403.68,56453.24,208213.21
2018,18772.42,123554.29,262843.03,29712.97,59085.09,214761.84
2019,20932.0,137858.91,286742.45,31500.14,62681.95,227835.66
2020,21976.95,144836.77,293396.13,32359.59,64436.51,230768.82
2021,22703.79,149721.27,296278.59,32954.77,65664.71,231657.44
2022,23216.97,153210.2,301912.2,33371.29,66541.99,234752.39
2023,23624.04,156001.34,301101.66,33699.66,67243.81,233633.98
2024,23924.01,158094.7,299047.08,33938.31,67770.18,231840.31
2025,24276.21,160536.95,297409.23,34220.35,68384.28,230285.79
2026,24732.79,163676.99,302215.51,34588.89,69173.84,232944.64
2027,25084.3,166119.24,300352.8,34870.59,69787.93,231282.27
2028,25383.18,168212.6,297838.74,35108.82,70314.3,229268.2
2029,25832.57,171352.64,296721.48,35468.12,71103.86,228041.93
2030,26073.52,173097.1,293448.54,35655.55,71542.5,225624.58
2031,26527.85,176237.14,292018.44,36022.7,72332.05,224248.26
2032,,,296384.79,,,226696.09
2033,,,294690.73,,,225193.15
2034,,,299444.47,,,227866.07
2035,,,302296.72,,,229469.81
2036,,,300735.87,,,228070.04
