year,annotation,Electricity price ($/kwh)
2002,,0.32
2003,,0.32
2004,,0.35
2005,,0.48
2006,,0.5
2007,,0.44
2008,,0.5
2009,,0.63
2010,,0.64
2011,,0.69
2012,,0.75
2013,,0.73
2014,,0.7
2015,,0.67
2016,start of forecast,0.47
2017,,0.5
2018,,0.53
2019,,0.56
2020,,0.57
2021,,0.58
2022,,0.59
2023,,0.6
2024,,0.6
2025,,0.61
2026,,0.62
2027,,0.62
2028,,0.63
2029,,0.63
2030,,0.64
2031,,0.64
2032,,0.65
2033,,0.66
2034,,0.67
2035,,0.67
2036,,0.68
2037,,0.68
2038,,0.69
2039,,0.7
2040,,0.71
