year,Base case cost,Modeled wind power
2019,108534.168983,
2020,114718.452115,
2021,119047.450308,
2022,122139.591875,
2023,124613.305128,
2024,126468.590068,
2025,128424.791739,
2026,130871.052681,
2027,132688.944999,
2028,134531.847013,
2029,136946.845835,
2030,138125.427784,
2031,140515.41691,
2032,142891.338082,
2033,145627.555194,
2034,148285.617004,
2035,150105.072428,
2036,152742.81386,
2037,154557.579965,
2038,157582.19014,
