year,Base case cost,Modeled non-residential energy efficiency
2017,1205220.51836,1291193.19282
2018,1274421.24011,1350331.63426
2019,1366688.86911,1431491.24452
2020,1412822.68361,1469059.89387
2021,1443578.55994,1492193.47836
2022,1469208.45688,1510608.39762
2023,1484586.39505,1519441.44736
2024,1497401.34352,1525979.23626
2025,1515342.27138,1537508.44972
2026,1535846.18894,1551596.05792
2027,1551224.1271,1560949.20835
2028,1566602.06527,1570424.85536
2029,1584542.99313,1582450.07585
2030,1594794.95191,1587302.27642
2031,1615298.86946,1601988.35034
