year,Base case cost,Modeled diesel efficiency
2019,3593559.34921,4199762.94507
2020,3810188.15868,4396698.22641
2021,3955745.30045,4529022.90075
2022,4067763.78389,4630857.88569
2023,4135654.98916,4692577.16321
2024,4202596.02718,4753432.65232
2025,4283303.14396,4826802.75849
2026,4358594.72239,4895249.64796
2027,4428527.10902,4958824.5449
2028,4480058.60732,5005671.36154
2029,4561041.39033,5079292.07336
2030,4612259.64297,5125854.12122
2031,4699308.45863,5204989.40818
2032,4790427.59561,5287824.98725
2033,4877904.31992,5367349.28208
2034,4968672.36581,5449865.68744
2035,5003624.30079,5481640.17378
2036,5103601.11817,5572528.18958
2037,5152805.39101,5617259.34671
2038,5257441.85629,5712383.40605
