year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,72409.68,3872542.59,6366960.58,28821.19,6914571.33,5674107.69
2018,81360.47,4336437.64,7045058.56,28920.24,6925671.87,5697492.3
2019,93612.11,4974293.34,7967679.43,29008.9,6940935.1,5719206.58
2020,99610.87,5278724.47,8430930.61,29088.17,6948219.82,5737580.2
2021,103682.75,5481678.55,8749052.42,29156.71,6953076.31,5752613.16
2022,107185.51,5655639.2,9029063.67,29214.99,6957239.01,5767646.12
2023,109296.06,5757116.24,9200861.74,29265.5,6959667.25,5779338.42
2024,111382.94,5858593.29,9369229.47,29307.98,6962095.49,5789360.4
2025,113436.92,5960070.33,9529542.14,29340.46,6964523.73,5796041.71
2026,116013.11,6090540.81,9731283.04,29364.15,6967645.76,5802723.03
2027,118285.15,6206514.58,9904046.23,29379.89,6970420.89,5806063.69
2028,120254.42,6307991.62,10051972.98,29388.58,6972849.13,5807734.02
2029,122764.64,6438462.1,10241005.68,29394.11,6975971.16,5809404.34
2030,124152.12,6510945.7,10343438.76,29395.4,6977705.62,5809404.34
2031,126884.38,6655912.91,10543424.29,29387.93,6981174.53,5807734.02
