year,Base case cost,Modeled residential energy efficiency
2017,324470.518539,331123.07413
2018,345213.219734,348674.814241
2019,364745.049679,364271.85732
2020,373984.110004,371057.454581
2021,387900.015032,383058.937197
2022,392616.020336,386056.53867
2023,403987.080114,395904.631822
2024,406638.781551,397228.236091
2025,410002.680672,399115.92633
2026,422137.296718,409796.893701
2027,433672.914638,419900.894388
2028,436801.308845,421704.793145
2029,440808.170308,424322.563293
2030,451598.466206,433915.499643
2031,455681.347626,436649.845626
2032,460145.515266,439699.439001
2033,473402.230509,451560.68922
2034,477950.813899,454732.468952
2035,481199.802034,456794.090785
2036,486008.501037,460262.006979
