year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,17649.98,231866.48,161708.25,9860.16,105801.2,162762.27
2018,18773.23,245052.72,173954.44,10287.56,109611.55,171258.78
2019,20287.17,263183.81,185151.58,10862.03,114946.04,179593.47
2020,21086.9,271974.64,190580.5,11163.76,117384.66,183403.61
2021,21662.03,277468.9,198773.24,11424.38,119213.63,189126.78
2022,22186.59,281864.32,201554.86,11646.07,120432.94,191061.16
2023,22551.31,285160.88,208558.29,11795.07,121347.42,195428.79
2024,22809.69,287358.59,209982.68,11917.76,122109.49,196656.1
2025,23166.34,290655.15,212119.28,12046.45,122871.56,197883.4
2026,23571.37,293951.71,219307.41,12247.24,124090.88,202829.89
2027,24147.24,297248.27,226596.29,12499.44,124852.95,207076.62
2028,24482.0,299995.4,228460.75,12638.94,125615.02,208340.56
2029,24904.78,303291.97,230698.09,12833.15,126681.91,210110.08
2030,25165.19,305489.67,237417.5,12939.97,127291.57,214180.96
2031,25528.26,308786.23,239705.22,13099.88,128358.47,215976.13
2032,26025.84,312632.22,242374.22,13309.34,129425.37,217771.29
2033,26465.01,316478.21,250439.0,13501.18,130644.68,222963.23
2034,26861.26,320324.2,253166.77,13652.95,131711.58,224784.04
2035,27153.89,323071.33,255115.18,13766.47,132473.65,226084.62
2036,27539.57,326917.32,257842.95,13927.71,133692.96,228165.55
2037,27824.66,329664.45,259791.36,14020.8,134302.62,229206.01
2038,28198.31,333510.44,262519.14,14175.05,135521.93,231286.93
2039,28519.63,336807.0,270563.64,14294.04,136436.41,236127.17
2040,28929.43,341202.42,273748.27,14458.3,137808.14,238501.18
