year,annotation,Diesel Price ($/gal),Heating Fuel ($/gal)
2012,,3.58,0.0
2013,,5.86,7.91
2014,,,8.57
2016,,1.7,3.9
2017,,2.02,4.22
2018,,2.26,4.46
2019,,2.59,4.79
2020,,2.75,4.95
2021,,2.85,5.05
2022,,2.93,5.13
2023,,2.99,5.19
2024,,3.03,5.23
2025,,3.09,5.29
2026,,3.15,5.35
2027,,3.21,5.41
2028,,3.26,5.46
2029,,3.32,5.52
2030,,3.36,5.56
2031,,3.42,5.62
2032,,3.49,5.69
2033,,3.56,5.76
2034,,3.63,5.83
2035,,3.68,5.88
2036,,3.75,5.95
2037,,3.8,6.0
2038,,3.87,6.07
2039,,3.93,6.13
2040,,4.01,6.21
