year,Base case cost,Modeled transmission and interties
2021,353541.464805,
2022,363262.718354,
2023,371146.253483,
2024,376418.217311,
2025,383009.082939,
2026,391720.392899,
2027,399386.782869,
2028,404948.759359,
2029,413692.13102,
2030,418212.102219,
2031,426975.876781,
2032,435751.310144,
2033,444538.402307,
2034,454398.832786,
2035,460022.746653,
2036,469906.494733,
2037,475547.8968,
2038,485454.962482,
2039,492515.823503,
2040,503520.273777,
