year,Base case cost,Modeled transmission and interties
2021,1594359.20809,
2022,1656407.21641,
2023,1703195.45627,
2024,1745773.95356,
2025,1794173.56414,
2026,1849046.43986,
2027,1898185.93572,
2028,1942951.91995,
2029,2000848.67465,
2030,2042758.93563,
2031,2100917.42842,
2032,2163247.64594,
2033,2220579.98223,
2034,2283736.35625,
2035,2330161.96459,
2036,2395786.57253,
2037,2445051.81964,
2038,2511428.01066,
2039,2565910.4726,
2040,2637758.30539,
