year,Base case cost,Modeled non-residential energy efficiency
2017,250078.983905,260564.430655
2018,266378.514854,274641.329044
2019,287935.959012,293559.82546
2020,298451.785431,302373.621322
2021,305812.863924,308314.099503
2022,311070.777133,312345.051352
2023,314751.31638,314948.155641
2024,317906.064306,317087.224713
2025,321586.603552,319726.081209
2026,325792.93412,322864.311152
2027,329473.473366,325537.263667
2028,332628.221292,327744.5439
2029,336834.551859,330932.136172
2030,339463.508464,332689.047522
2031,344195.630352,336389.773186
