year,Base case cost,Modeled residential energy efficiency
2017,393111.231297,374668.020622
2018,412365.51072,389924.211766
2019,437830.848022,410457.475927
2020,450252.963779,419983.015608
2021,458948.444809,426379.746797
2022,465159.502687,430697.726617
2023,481854.005353,445808.48916
2024,485678.385346,448166.337352
2025,490140.162005,451086.673106
2026,495239.33533,454569.006633
2027,499701.111989,457529.68213
2028,503525.491982,459968.232438
2029,508624.665307,463508.967615
2030,524924.082038,478555.931922
2031,530807.269927,482821.562464
