year,Base case diesel consumed,Modeled non-residential ashp
2017,4938.15434763,-5796.96381013
2018,4938.15434763,-5796.96381013
2019,4938.15434763,-5796.96381013
2020,4938.15434763,-5796.96381013
2021,4938.15434763,-5796.96381013
2022,4938.15434763,-5796.96381013
2023,4938.15434763,-5796.96381013
2024,4938.15434763,-5796.96381013
2025,4938.15434763,-5796.96381013
2026,4938.15434763,-5796.96381013
2027,4938.15434763,-5796.96381013
2028,4938.15434763,-5796.96381013
2029,4938.15434763,-5796.96381013
2030,4938.15434763,-5796.96381013
2031,4938.15434763,-5796.96381013
