year,Base case cost,Modeled diesel efficiency
2019,102555.962723,245319.47277
2020,108771.475615,247405.405157
2021,113490.304293,248214.259234
2022,116608.169796,247649.277951
2023,118790.675647,246313.643417
2024,120661.394949,244772.372574
2025,122843.900801,243590.526678
2026,125744.57727,243135.765054
2027,127934.159461,242107.01671
2028,129810.944197,240864.6712
2029,132740.93693,240648.8935
2030,134309.978737,239263.37364
2031,137134.253991,239084.879638
2032,139644.720884,238685.465061
2033,142927.947298,239051.410393
2034,145761.320703,239069.776811
2035,147650.236306,238289.484825
2036,150798.428977,238712.525112
2037,152861.803643,238206.530101
2038,156020.105371,238751.746609
