year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,84111.81,15294703.15,11165213.52,171188.25,14663561.99,5925915.38
2018,90391.85,16337493.78,11990969.71,181853.82,15476574.43,6324035.59
2019,98943.17,17785814.11,13080165.24,196263.92,16605758.38,6850343.98
2020,103616.45,18481007.86,13764012.65,204369.55,17147766.67,7174467.36
2021,106765.91,18944470.36,14228398.06,209833.54,17509105.54,7394080.24
2022,109238.14,19292067.24,14604607.09,214156.55,17780109.68,7571067.14
2023,111187.92,19552764.9,14909563.72,217594.79,17983362.8,7713844.18
2024,112818.27,19755529.74,15177277.55,220503.88,18141448.55,7838376.78
2025,114648.22,19987261.0,15475762.64,223755.42,18322117.98,7977306.77
2026,116851.66,20276925.06,15834517.14,227640.14,18547954.77,8144501.96
2027,119178.52,20537622.72,16242791.21,231845.77,18751207.88,8332688.38
2028,120847.66,20740387.56,16522143.03,234821.0,18909293.63,8462062.33
2029,122963.71,21001085.22,16871527.1,238580.1,19112546.74,8623983.66
2030,124588.63,21174883.66,17160368.46,241526.36,19248048.82,8756592.08
2031,126900.41,21464547.72,17546613.29,245612.86,19473885.61,8935444.03
2032,129367.8,21783178.2,17941448.82,249947.09,19722306.08,9118803.69
2033,131573.69,22072842.26,18291981.45,253806.72,19948142.87,9281695.08
2034,133969.88,22391472.73,18667808.49,257986.13,20196563.33,9456484.63
2035,135848.25,22594237.58,19003207.15,261367.61,20354649.09,9610057.39
2036,138450.07,22912868.05,19431720.65,265959.68,20603069.56,9807868.72
2037,140450.32,23115632.89,19801574.38,269582.6,20761155.31,9976437.3
2038,143280.93,23434263.36,20285617.54,274631.38,21009575.78,10198453.18
2039,145622.41,23694961.02,20700572.62,278809.37,21212828.89,10388314.45
2040,148504.06,24042557.9,21180703.88,283885.3,21483833.03,10609195.25
