year,Base case cost,Modeled transmission and interties
2021,13806263.7142,
2022,14199004.1837,
2023,14496093.4717,
2024,14729499.9391,
2025,14995807.6737,
2026,15327054.678,
2027,15632883.2517,
2028,15867461.2927,
2029,16168933.6441,
2030,16375126.2353,
2031,16709185.0162,
2032,17075477.6663,
2033,17407454.4558,
2034,17772376.0384,
2035,18012780.028,
2036,18382757.15,
2037,18626564.1437,
2038,19001985.6368,
2039,19310124.7132,
2040,19715319.4084,
