year,Base case cost,Modeled transmission and interties
2021,2148177.06741,
2022,2217883.24288,
2023,2269267.84494,
2024,2311500.50444,
2025,2358362.20021,
2026,2419056.17096,
2027,2470594.66149,
2028,2512967.05881,
2029,2573788.38555,
2030,2607019.45332,
2031,2668946.30075,
2032,2734529.32623,
2033,2799088.19734,
2034,2865843.95918,
2035,2908492.29446,
2036,2978883.00836,
2037,3021605.63464,
2038,3092091.86552,
2039,3142933.43581,
2040,3222739.64838,
