year,annotation,Average Load
2003,,70.0
2004,,75.0
2005,,76.0
2006,,73.0
2007,,72.0
2008,,75.0
2009,,82.0
2010,,83.0
2011,,87.0
2012,,92.0
2013,,80.0
2014,start of forecast,82.0
2015,,82.0
2016,,83.0
2017,,83.0
2018,,84.0
2019,,84.0
2020,,85.0
2021,,86.0
2022,,86.0
2023,,86.0
2024,,87.0
2025,,87.0
2026,,88.0
2027,,88.0
2028,,89.0
2029,,89.0
2030,,90.0
2031,,91.0
2032,,91.0
2033,,92.0
2034,,93.0
2035,,94.0
2036,,94.0
2037,,95.0
2038,,95.0
2039,,96.0
2040,,97.0
