year,Base case diesel consumed,Modeled non-residential ashp
2017,49267.1882392,34497.0545068
2018,49267.1882392,34497.0545068
2019,49267.1882392,34497.0545068
2020,49267.1882392,34497.0545068
2021,49267.1882392,34497.0545068
2022,49267.1882392,34497.0545068
2023,49267.1882392,34497.0545068
2024,49267.1882392,34497.0545068
2025,49267.1882392,34497.0545068
2026,49267.1882392,34497.0545068
2027,49267.1882392,34497.0545068
2028,49267.1882392,34497.0545068
2029,49267.1882392,34497.0545068
2030,49267.1882392,34497.0545068
2031,49267.1882392,34497.0545068
