year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,3698.79,175062.97,210515.83,166.69,129457.91,107969.11
2018,3937.62,189340.77,220284.39,121.08,135015.52,112604.2
2019,4272.69,208541.94,225987.86,76.03,142489.54,115536.56
2020,4396.51,217896.36,232184.13,24.59,146130.73,118489.0
2021,4453.93,224296.75,228646.85,-30.68,148622.07,117065.96
2022,4480.01,229220.13,231800.77,-86.22,150538.49,118575.48
2023,4473.46,232666.49,226049.32,-143.46,151879.98,116113.55
2024,4448.24,235128.18,219559.8,-199.55,152838.18,113305.31
2025,4440.71,238574.55,221617.37,-256.32,154179.68,114299.82
2026,4450.63,243005.59,216078.33,-313.68,155904.45,111966.64
2027,4439.19,246451.95,218060.8,-372.06,157245.94,112930.06
2028,4410.98,248913.64,211163.65,-428.27,158204.15,109953.12
2029,4424.52,252852.34,213343.52,-474.03,159737.28,111018.66
2030,4407.67,255314.03,214705.94,-521.01,160695.49,111684.62
2031,4418.96,259745.07,208609.08,-574.33,162420.27,109120.57
2032,,,210703.13,,,110150.59
2033,,,204327.37,,,107471.11
2034,,,206837.66,,,108714.24
2035,,,199200.32,,,105430.96
2036,,,201603.34,,,106629.69
