year,annotation,diesel generation efficiency
2002,,10.56
2003,,10.89
2004,,10.86
2005,,10.47
2006,,10.35
2007,,9.24
2008,,8.74
2009,,9.43
2010,,9.83
2011,,9.77
2012,,8.52
2013,,4.74
2016,start of forecast,7.68
2017,,7.68
2018,,7.68
2019,,7.68
2020,,7.68
2021,,7.68
2022,,7.68
2023,,7.68
2024,,7.68
2025,,7.68
2026,,7.68
2027,,7.68
2028,,7.68
2029,,7.68
2030,,7.68
2031,,7.68
2032,,7.68
2033,,7.68
2034,,7.68
2035,,7.68
2036,,7.68
2037,,7.68
2038,,7.68
2039,,7.68
2040,,7.68
