year,Base case cost,Modeled non-residential energy efficiency
2017,67459.5019865,72265.4674608
2018,71737.8438077,76240.1945594
2019,77917.6708829,81981.4670351
2020,80928.3558682,84778.4972156
2021,82988.2982266,86692.2547075
2022,84572.8692715,88164.3758552
2023,85682.069003,89194.8606585
2024,86474.3545254,89930.9212323
2025,87583.5542569,90961.4060357
2026,88851.2110928,92139.1029538
2027,89960.4108242,93169.5877571
2028,90911.1534512,94052.8604457
2029,92178.8102871,95230.5573638
2030,92812.6387051,95819.4058228
2031,94238.7526455,97144.3148557
