year,Base case cost,Modeled solar power (pv)
2016,15520.4828109,
2017,19087.3018419,
2018,21690.1157294,
2019,25449.7357892,
2020,27281.3455619,
2021,28534.5522485,
2022,29099.9282381,
2023,29765.612871,
2024,30241.1018945,
2025,30906.7865274,
2026,31667.568965,
2027,32333.2535979,
2028,32903.8404261,
2029,33664.6228637,
2030,33578.6440266,
2031,34422.799882,
2032,35173.1606424,
2033,36017.3164978,
2034,36861.4723532,
2035,37424.2429235,
