year,Base case cost,Modeled diesel efficiency
2019,254062.377422,416859.820689
2020,268915.254871,426005.545403
2021,279367.851579,431253.12946
2022,287193.281595,434212.101491
2023,292671.082607,435134.24964
2024,297675.132247,435720.816167
2025,303158.621526,436836.109655
2026,309425.466415,438754.240776
2027,315235.624734,440345.772568
2028,319940.634059,441019.11772
2029,326552.0254,443510.004938
2030,329691.948721,442927.49949
2031,337105.385692,446310.560861
2032,343391.733211,448747.661687
2033,350463.87417,451975.942589
2034,357905.752476,455615.370468
2035,362625.388772,456853.296403
2036,370086.769708,460655.264085
2037,374811.281662,462039.038637
2038,382292.165226,465996.837754
