year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,45803.13,336779.52,357376.48,26992.02,161074.62,286025.69
2018,49124.72,358139.06,381878.28,28661.74,169558.87,304014.69
2019,53684.81,388042.41,419987.44,30938.98,181436.83,331567.55
2020,56019.58,401570.12,438165.15,32126.17,186810.19,344607.76
2021,57867.65,410825.91,457672.48,33083.04,190486.7,357957.83
2022,59245.36,417945.76,470101.91,33792.17,193314.79,366605.07
2023,60363.77,422929.65,480512.17,34377.35,195294.45,373726.23
2024,61415.06,427201.56,490300.91,34932.03,196991.3,380369.58
2025,62566.78,432185.45,500930.87,35534.98,198970.96,387622.38
2026,63893.63,437881.33,517973.44,36229.23,201233.42,398968.56
2027,65538.76,442865.22,534500.28,37115.14,203213.08,409900.3
2028,66701.06,447137.13,550462.56,37730.47,204909.93,420388.37
2029,68088.61,452833.0,562519.63,38456.43,207172.4,428601.67
2030,69061.97,455680.94,577222.59,38979.7,208303.64,438124.36
2031,70814.95,462088.8,596221.2,39904.48,210848.91,450747.96
