year,Base case cost,Modeled non-residential energy efficiency
2017,278133.460608,253843.678639
2018,292627.996803,266826.979901
2019,312490.879735,284618.91126
2020,322690.738539,293755.308445
2021,329132.754625,299525.664561
2022,334501.101363,304334.294658
2023,337722.109407,307219.472717
2024,340943.11745,310104.650775
2025,344164.125493,312989.828833
2026,348458.802884,316836.732911
2027,352216.645601,320202.773979
2028,355437.653644,323087.952037
2029,359195.496361,326453.993105
2030,361879.66973,328858.308153
2031,366174.347121,332705.212231
