year,Base case diesel consumed,Modeled non-residential ashp
2017,31966.8488742,22320.0775892
2018,31966.8488742,22320.0775892
2019,31966.8488742,22320.0775892
2020,30019.866976,20373.095691
2021,30019.866976,20373.095691
2022,28072.8850779,18426.1137929
2023,28072.8850779,18426.1137929
2024,26125.9031797,16479.1318947
2025,26125.9031797,16479.1318947
2026,24178.9212815,14532.1499966
2027,24178.9212815,14532.1499966
2028,22231.9393834,12585.1680984
2029,20284.9574852,10638.1862003
2030,20284.9574852,10638.1862003
2031,18337.9755871,8691.2043021
