year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,54452.47,225858.19,104839.59,17695.83,157097.34,95762.44
2018,57910.41,240185.56,109244.67,18545.63,164534.33,100295.83
2019,62457.03,259015.82,115034.2,19660.28,174308.66,106254.01
2020,64619.97,268021.59,117803.11,20203.63,178983.34,109103.57
2021,65987.4,273752.54,129279.2,20557.36,181958.14,115538.47
2022,67058.53,278255.43,130776.14,20838.11,184295.48,117022.62
2023,67733.57,281120.9,131728.73,21022.59,185782.87,117967.07
2024,68307.61,283577.02,132545.24,21184.73,187057.79,118776.61
2025,69074.93,286851.85,133633.92,21399.11,188757.67,119855.99
2026,69840.32,290126.68,134722.6,21615.08,190457.55,120935.37
2027,70604.16,293401.5,146016.16,21832.31,192157.44,126895.34
2028,71170.07,295857.62,146894.03,22001.33,193432.35,127737.25
2029,71928.87,299132.45,148064.51,22222.8,195132.23,128859.81
2030,72391.7,301179.22,148796.06,22371.21,196194.66,129561.4
2031,73251.87,304863.4,150112.85,22614.38,198107.03,130824.28
2032,74013.58,308138.22,161856.34,22832.95,199806.91,137021.71
2033,74874.42,311822.41,163265.16,23075.3,201719.28,138333.16
2034,75833.97,315915.94,164830.52,23341.77,203844.13,139790.32
2035,76300.0,317962.71,165613.2,23486.94,204906.56,140518.9
2036,77261.92,322056.24,167178.55,23751.14,207031.42,141976.06
2037,77728.01,324103.01,167961.23,23896.11,208093.84,142704.65
2038,78593.73,327787.19,180433.88,24133.74,210006.21,149350.02
2039,79262.07,330652.66,181601.21,24322.83,211493.61,150407.81
2040,80226.62,334746.2,183268.82,24584.43,213618.46,151918.94
