year,population
2003,87.0
2004,91.0
2005,87.0
2006,73.0
2007,82.0
2008,83.0
2009,71.0
2010,69.0
2011,68.0
2012,68.0
2013,68.0
2014,68.0
2015,68.0
2016,69.0
2017,69.0
2018,69.0
2019,70.0
2020,70.0
2021,71.0
2022,71.0
2023,71.0
2024,72.0
2025,72.0
2026,73.0
2027,73.0
2028,74.0
2029,75.0
2030,75.0
2031,76.0
2032,76.0
2033,77.0
2034,78.0
2035,78.0
2036,78.0
2037,79.0
2038,79.0
2039,80.0
2040,80.0
