year,Base case cost,Modeled residential energy efficiency
2017,12041068.2702,12888176.1546
2018,12742550.8649,13448471.1968
2019,13686886.0105,14198673.458
2020,14168510.8104,14587643.9266
2021,14501665.5794,14859029.1415
2022,14796709.7861,15101128.016
2023,14980200.1647,15253733.6176
2024,15158589.8658,15401238.5416
2025,15325583.8523,15537347.7511
2026,15534006.0666,15706060.9662
2027,15710109.9135,15846867.925
2028,15859706.9987,15965580.2332
2029,16050410.0242,16116574.2596
2030,16152843.1083,16196946.7886
2031,16351158.3051,16351140.8753
2032,16522179.9797,16482453.5508
2033,16706568.5573,16622721.0182
2034,16883562.5286,16755593.8794
2035,16998736.4458,16839883.0196
2036,17194643.5127,16987256.8653
