year,population
2003,2427.0
2004,2417.0
2005,2359.0
2006,2314.0
2007,2278.0
2008,2266.0
2009,2239.0
2010,2290.0
2011,2223.0
2012,2207.0
2013,2195.0
2014,2184.0
2015,2171.0
2016,2159.0
2017,2148.0
2018,2128.0
2019,2109.0
2020,2085.0
2021,2064.0
2022,2042.0
2023,2019.0
2024,1994.0
2025,1971.0
2026,1947.0
2027,1922.0
2028,1899.0
2029,1865.0
2030,1836.0
2031,1807.0
2032,1784.0
2033,1766.0
2034,1747.0
2035,1724.0
2036,1702.0
2037,1677.0
2038,1655.0
2039,1631.0
2040,1608.0
