year,Base case cost,Modeled transmission and interties
2021,546875.887334,
2022,562507.278808,
2023,573440.878613,
2024,582258.490765,
2025,592201.389637,
2026,604990.030208,
2027,616434.308305,
2028,625115.091573,
2029,638068.225884,
2030,645419.600655,
2031,658477.4128,
2032,671595.04085,
2033,684772.484805,
2034,699440.092504,
2035,708808.010985,
2036,722163.407259,
2037,732693.997402,
2038,746547.361088,
2039,758630.173975,
2040,774071.649949,
