year,Base case cost,Modeled residential energy efficiency
2017,174296.322957,179064.140088
2018,183023.82422,187394.677305
2019,186185.184513,190035.022288
2020,191401.979388,195003.714635
2021,186106.886809,189547.355412
2022,188845.282613,192149.294825
2023,181687.784804,184904.961131
2024,182873.036816,186028.187511
2025,175489.540264,178557.855073
2026,177515.941849,180472.610521
2027,169858.86787,172728.700657
2028,170925.173175,173732.98033
2029,163243.466843,165952.032987
2030,164250.298795,166896.839306
2031,165861.229917,168408.529416
2032,158024.049854,160459.703216
2033,159539.823611,161876.235961
2034,151393.38211,153618.148323
2035,152458.844403,154609.179857
2036,154057.037843,156095.727159
