year,annotation,Diesel Price ($/gal),Heating Fuel ($/gal)
2000,,,3.09
2004,,2.18,4.12
2016,,3.39,6.12
2017,,3.92,6.65
2018,,4.31,7.04
2019,,4.83,7.56
2020,,5.07,7.8
2021,,5.23,7.96
2022,,5.35,8.08
2023,,5.44,8.17
2024,,5.51,8.24
2025,,5.59,8.32
2026,,5.69,8.42
2027,,5.78,8.51
2028,,5.85,8.58
2029,,5.94,8.67
2030,,6.0,8.73
2031,,6.1,8.83
2032,,6.2,8.93
2033,,6.3,9.03
2034,,6.41,9.14
2035,,6.48,9.21
2036,,6.59,9.32
2037,,6.65,9.38
2038,,6.76,9.49
2039,,6.84,9.57
2040,,6.96,9.69
