year,Base case cost,Modeled residential energy efficiency
2017,867366.255811,784140.392942
2018,899287.489796,805858.476431
2019,960267.720288,853820.837898
2020,972398.877882,859117.174657
2021,990855.990903,872532.038554
2022,1004698.82567,882246.415983
2023,1015080.95174,889193.55599
2024,1023155.93869,894306.727328
2025,1032384.4952,900387.397653
2026,1043920.19084,908368.87375
2027,1054302.31691,915448.121474
2028,1044871.81993,903184.820338
2029,1055081.80142,910153.423629
2030,1061888.45574,914406.812292
2031,1073232.87961,922349.029347
2032,1084577.30349,930319.545059
2033,1095921.72736,938317.696183
2034,1089823.98781,928681.191843
2035,1097631.19429,933853.907678
2036,1109899.66161,942635.70286
