year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,64604.49,484496.29,598717.54,75892.4,395257.09,268648.72
2018,68372.92,512890.29,621236.37,79545.11,414473.41,278051.12
2019,73404.04,550748.95,665028.14,84429.87,440095.17,295239.58
2020,75718.83,568222.17,673215.28,86669.68,451920.59,299183.6
2021,77266.18,579870.99,686453.23,88171.54,459804.21,304402.76
2022,78429.34,588607.6,696381.69,89303.37,465716.93,308317.14
2023,79307.09,595160.06,703828.03,90163.21,470151.46,311252.92
2024,79988.62,600256.42,709619.63,90829.61,473600.54,313536.31
2025,80768.95,606080.83,716238.6,91594.09,477542.35,316145.89
2026,81729.29,613361.34,724512.32,92519.06,482469.61,319407.87
2027,82576.31,619913.8,731958.67,93316.58,486904.15,322343.65
2028,83248.61,625010.16,724573.14,93964.31,490353.23,320298.68
2029,84116.24,631562.62,731886.49,94803.72,494787.77,323195.31
2030,84693.65,635930.92,736762.05,95361.3,497744.12,325126.41
2031,85656.92,643211.44,744887.99,96292.47,502671.39,328344.89
2032,86612.82,650491.95,753013.92,97208.86,507598.65,331563.38
2033,87575.75,657772.46,761139.86,98139.46,512525.91,334781.87
2034,88632.35,665781.02,756073.71,99157.9,517945.9,333750.28
2035,89297.38,670877.38,761658.42,99791.29,521394.98,335972.78
2036,90361.5,678885.94,770434.39,100824.91,526814.97,339465.27
2037,90936.92,683254.25,775221.29,101378.67,529771.32,341370.26
2038,91982.21,691262.81,769475.35,102374.7,535191.31,340138.61
2039,92744.28,697087.22,775739.66,103102.88,539133.12,342643.81
2040,93899.91,705823.83,785136.11,104220.18,545045.83,346401.61
