year,Base case diesel consumed,Modeled wind power
2019,92857.6870525,
2020,92785.1986161,
2021,92785.1986161,
2022,92785.1986161,
2023,92785.1986161,
2024,92785.1986161,
2025,92785.1986161,
2026,92785.1986161,
2027,92712.7101797,
2028,92640.2217433,
2029,92640.2217433,
2030,92640.2217433,
2031,92640.2217433,
2032,92567.7333069,
2033,92567.7333069,
2034,92495.2448704,
2035,92422.756434,
2036,92422.756434,
2037,92422.756434,
2038,92350.2679976,
