year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,37709.67,571747.95,587690.68,57778.2,248093.7,348281.32
2018,39929.37,604681.58,622711.6,59740.29,255996.72,362297.57
2019,43022.58,650788.67,676286.41,62442.65,267060.94,384052.2
2020,44466.29,671866.2,701816.28,63748.28,272118.87,394431.62
2021,45513.66,686357.0,734263.14,64777.01,275596.2,408908.29
2022,46350.94,698213.11,751957.06,65568.71,278441.29,416307.53
2023,46854.36,704799.83,771268.19,66099.6,280021.89,425062.67
2024,47340.72,711386.56,784235.79,66588.58,281602.5,430675.97
2025,47928.89,719290.63,805239.28,67185.04,283499.22,440048.07
2026,48651.6,728512.05,834538.1,67965.77,285712.07,453265.56
2027,49251.45,736416.12,856146.95,68586.74,287608.79,462839.7
2028,49757.89,743002.85,876625.57,69118.57,289189.39,471984.5
2029,50350.94,750906.92,891847.66,69721.04,291086.12,478402.37
2030,50771.33,756176.31,911304.15,70180.43,292350.6,487153.9
2031,51471.5,765397.72,935264.78,70899.89,294563.45,497565.1
2032,,,960993.44,,,508618.51
2033,,,985581.06,,,519238.96
2034,,,1011979.95,,,530516.07
2035,,,1032603.94,,,539657.25
2036,,,1059608.19,,,551136.41
