year,population
2003,280.0
2004,265.0
2005,252.0
2006,259.0
2007,252.0
2008,237.0
2009,245.0
2010,239.0
2011,239.0
2012,241.0
2013,243.0
2014,245.0
2015,248.0
2016,250.0
2017,253.0
2018,255.0
2019,258.0
2020,260.0
2021,262.0
2022,265.0
2023,267.0
2024,269.0
2025,271.0
2026,273.0
2027,275.0
2028,277.0
2029,278.0
2030,280.0
2031,281.0
2032,283.0
2033,285.0
2034,287.0
2035,289.0
2036,291.0
2037,293.0
2038,295.0
2039,297.0
2040,299.0
