year,Base case cost,Modeled transmission and interties
2021,13690403.4331,
2022,14077028.5063,
2023,14368355.6837,
2024,14597115.7557,
2025,14858062.5439,
2026,15182896.7246,
2027,15480346.5526,
2028,15710222.3398,
2029,16004811.7873,
2030,16204606.0636,
2031,16531548.3513,
2032,16890231.2141,
2033,17215973.6363,
2034,17573799.7633,
2035,17807221.4648,
2036,18169018.6095,
2037,18404754.4408,
2038,18769972.7254,
2039,19069360.909,
2040,19464856.5713,
