year,Base case cost,Modeled wind power
2019,129965.856186,
2020,137610.90655,
2021,143344.694323,
2022,147167.219505,
2023,150034.113391,
2024,152423.19163,
2025,154812.269869,
2026,158156.979403,
2027,161023.87329,
2028,163412.951528,
2029,166279.845415,
2030,168191.108006,
2031,172013.633188,
2032,175358.342722,
2033,178703.052256,
2034,182525.577438,
2035,184711.82913,
2036,188540.053568,
2037,190932.693842,
2038,194282.390225,
