year,Base case cost,Modeled residential energy efficiency
2017,445794.218108,413533.774856
2018,465185.942346,429343.719261
2019,490118.159224,449670.790639
2020,501753.193767,459156.757282
2021,510063.932727,465932.447741
2022,515604.425367,470449.574714
2023,520036.819478,474063.276292
2024,535736.950055,489149.387469
2025,539706.835599,492402.917046
2026,544810.974156,496586.026503
2027,548780.859699,499839.55608
2028,552183.618737,502628.295717
2029,556720.630787,506346.615234
2030,572481.342488,521595.644102
2031,577122.972477,525418.581557
2032,582344.806214,529719.386194
2033,587566.639951,534020.190831
2034,592788.473688,538320.995468
2035,609730.942284,554649.444663
2036,615070.471202,559067.944481
